,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP_Prior_Year
145,Doug McDermott,29,75.16666666666666,1843.861111111111,15.6,0.635,0.43,0.147,4.0,10.7,7.4,7.8,0.6,0.3,7.0,20.0,3.5305555555555554,0.7972222222222222,4.3277777777777775,0.11199999999999999,1.5944444444444443,-2.2777777777777777,-0.6833333333333332,0.6833333333333332
146,Draymond Green,30,71.75,2257.277777777778,13.3,0.53,0.332,0.23199999999999998,3.0,20.9,12.1,36.4,2.5,2.3,31.0,13.1,1.3666666666666665,3.872222222222222,5.238888888888888,0.11199999999999999,-1.8222222222222222,3.758333333333333,1.936111111111111,2.1638888888888888
147,Drew Eubanks,23,61.5,859.8611111111111,17.9,0.618,0.01,0.517,10.2,24.0,17.0,7.9,1.2,5.5,15.2,17.1,1.3666666666666665,1.2527777777777778,2.619444444444444,0.145,-1.1388888888888888,1.1388888888888888,0.0,0.45555555555555555
148,Duncan Robinson,26,82.0,2576.1666666666665,11.0,0.628,0.855,0.105,0.4,12.1,6.3,8.3,0.9,0.9,9.7,16.6,2.1638888888888888,2.05,4.213888888888889,0.079,-0.22777777777777777,-0.9111111111111111,-1.1388888888888888,0.6833333333333332
149,Dwayne Bacon,25,82.0,2110.361111111111,9.9,0.49,0.285,0.242,1.7,11.2,6.3,7.9,1.2,0.2,5.4,19.8,-0.3416666666666666,1.025,0.5694444444444444,0.013000000000000001,-4.213888888888889,-1.5944444444444443,-5.808333333333333,-1.7083333333333333
150,Dwight Howard,35,78.58333333333333,1362.111111111111,17.8,0.61,0.066,0.693,17.8,35.3,26.7,7.2,1.2,4.7,22.1,18.2,1.4805555555555556,2.9611111111111112,4.555555555555555,0.159,-2.3916666666666666,0.6833333333333332,-1.7083333333333333,0.11388888888888889
151,Dwight Powell,29,66.05555555555556,1100.1666666666665,16.8,0.688,0.10800000000000001,0.639,9.2,17.4,13.3,8.9,1.8,2.9,13.9,13.2,2.9611111111111112,1.3666666666666665,4.3277777777777775,0.188,-0.7972222222222222,1.4805555555555556,0.6833333333333332,0.6833333333333332
152,Dylan Windler,24,35.30555555555556,584.25,10.8,0.5670000000000001,0.5920000000000001,0.20800000000000002,4.3,19.5,11.7,9.4,1.8,2.1,18.4,14.8,0.0,0.5694444444444444,0.5694444444444444,0.045,-2.2777777777777777,0.3416666666666666,-1.936111111111111,0.0
153,Dāvis Bertāns,28,64.91666666666666,1667.3333333333333,11.4,0.62,0.895,0.24100000000000002,1.3,10.8,6.1,4.4,1.0,0.7,5.9,15.9,2.3916666666666666,1.1388888888888888,3.5305555555555554,0.10099999999999999,0.3416666666666666,-1.2527777777777778,-0.9111111111111111,0.45555555555555555
154,E'Twaun Moore,31,30.75,443.02777777777777,10.4,0.523,0.289,0.11599999999999999,4.2,8.9,6.6,13.7,1.9,1.2,15.3,17.2,0.0,0.45555555555555555,0.45555555555555555,0.049,-3.5305555555555554,0.22777777777777777,-3.3027777777777776,-0.11388888888888889
155,Ed Davis,31,26.194444444444443,340.52777777777777,13.1,0.48700000000000004,0.0,0.273,16.1,26.0,20.8,9.0,2.1,3.8,12.4,7.9,0.5694444444444444,0.45555555555555555,0.9111111111111111,0.135,-3.758333333333333,1.2527777777777778,-2.5055555555555555,0.0
156,Edmond Sumner,25,60.36111111111111,980.5833333333333,12.7,0.626,0.312,0.294,2.3,9.5,5.9,7.9,1.8,0.9,13.8,18.3,0.7972222222222222,0.7972222222222222,1.5944444444444443,0.077,-2.619444444444444,-0.5694444444444444,-3.1888888888888887,-0.22777777777777777
157,Elfrid Payton,26,71.75,1690.111111111111,11.7,0.478,0.158,0.172,4.7,11.0,7.9,21.6,1.6,0.6,13.3,23.2,-1.025,2.1638888888888888,1.1388888888888888,0.032,-3.3027777777777776,-0.11388888888888889,-3.4166666666666665,-0.45555555555555555
158,Elijah Bryant,25,1.1388888888888888,36.44444444444444,10.6,0.5589999999999999,0.385,0.231,6.8,12.7,9.9,12.6,0.0,2.8,21.8,24.0,0.0,0.0,0.0,0.008,-4.441666666666666,-3.872222222222222,-8.313888888888888,0.0
159,Elijah Hughes,22,20.5,72.88888888888889,8.4,0.488,0.767,0.133,1.7,12.7,7.5,13.4,0.8,1.3,15.9,25.4,-0.11388888888888889,0.11388888888888889,0.0,-0.013000000000000001,-1.5944444444444443,-1.4805555555555556,-3.1888888888888887,0.0
160,Enes Freedom,28,82.0,2002.1666666666665,22.4,0.636,0.006999999999999999,0.292,16.8,31.9,24.2,7.2,0.9,2.4,11.0,17.4,6.491666666666666,1.936111111111111,8.541666666666666,0.204,2.3916666666666666,-1.5944444444444443,0.6833333333333332,1.3666666666666665
161,Eric Bledsoe,31,80.86111111111111,2404.1944444444443,11.5,0.5329999999999999,0.486,0.267,1.5,11.1,6.3,17.3,1.2,1.1,12.3,18.5,1.2527777777777778,1.4805555555555556,2.619444444444444,0.053,-1.3666666666666665,-1.025,-2.2777777777777777,0.0
162,Eric Gordon,32,30.75,898.5833333333333,14.4,0.5770000000000001,0.5720000000000001,0.311,1.0,7.1,3.9,14.6,0.8,1.5,10.9,25.2,0.6833333333333332,0.22777777777777777,0.9111111111111111,0.048,0.7972222222222222,-1.936111111111111,-1.2527777777777778,0.22777777777777777
163,Eric Paschall,24,45.55555555555556,791.5277777777777,13.4,0.561,0.18100000000000002,0.315,4.3,15.1,9.8,11.4,0.8,0.9,11.2,23.5,0.22777777777777777,0.7972222222222222,1.025,0.062,-2.05,-1.025,-3.075,-0.11388888888888889
164,Ersan İlyasova,33,19.36111111111111,168.55555555555554,12.1,0.578,0.759,0.09300000000000001,5.3,15.1,10.4,3.8,3.3,1.6,12.5,18.7,0.11388888888888889,0.3416666666666666,0.45555555555555555,0.122,-2.8472222222222223,1.936111111111111,-1.025,0.0
165,Evan Fournier,28,95.66666666666666,2867.722222222222,16.333333333333332,0.5953333333333334,0.528,0.2223333333333333,0.8666666666666666,10.366666666666667,5.533333333333334,18.133333333333333,1.8666666666666665,1.4666666666666668,10.566666666666668,22.433333333333334,4.1,2.2777777777777777,6.377777777777777,0.10733333333333334,4.441666666666666,-1.025,3.4166666666666665,2.2777777777777777
166,Facundo Campazzo,29,74.02777777777777,1622.9166666666665,11.6,0.5579999999999999,0.6859999999999999,0.289,1.8,8.9,5.3,20.2,2.7,1.0,17.1,13.1,1.8222222222222222,1.7083333333333333,3.5305555555555554,0.105,-1.936111111111111,1.3666666666666665,-0.6833333333333332,0.5694444444444444
167,Frank Jackson,22,45.55555555555556,840.5,13.3,0.598,0.512,0.256,2.2,10.8,6.5,7.9,1.0,0.1,9.4,21.3,0.7972222222222222,0.45555555555555555,1.3666666666666665,0.076,-0.11388888888888889,-1.8222222222222222,-1.936111111111111,0.11388888888888889
168,Frank Kaminsky,27,53.52777777777778,814.3055555555555,15.8,0.547,0.331,0.233,5.8,23.7,14.9,15.3,1.0,2.1,7.2,19.0,1.2527777777777778,1.025,2.2777777777777777,0.133,0.45555555555555555,0.9111111111111111,1.4805555555555556,0.6833333333333332
169,Frank Mason III,26,4.555555555555555,89.97222222222221,7.5,0.462,0.20800000000000002,0.292,3.8,12.2,7.9,22.3,0.0,0.0,15.6,17.5,0.0,0.0,0.0,-0.018000000000000002,-5.9222222222222225,-2.733333333333333,-8.769444444444444,-0.11388888888888889
170,Frank Ntilikina,22,37.58333333333333,366.72222222222223,7.7,0.512,0.608,0.228,2.0,8.3,5.2,8.1,2.8,1.2,11.2,13.6,0.0,0.5694444444444444,0.5694444444444444,0.07,-4.783333333333333,2.8472222222222223,-1.936111111111111,0.0
171,Fred VanVleet,26,59.22222222222222,2162.75,16.8,0.534,0.547,0.22,1.8,11.3,6.4,26.7,2.2,2.0,9.1,23.9,2.733333333333333,2.05,4.897222222222222,0.10800000000000001,2.5055555555555555,0.22777777777777777,2.8472222222222223,2.5055555555555555
172,Freddie Gillespie,23,22.77777777777778,446.4444444444444,13.4,0.563,0.0,0.39299999999999996,11.4,16.0,13.6,3.2,1.6,5.1,10.9,12.2,0.5694444444444444,0.5694444444444444,1.025,0.11599999999999999,-3.5305555555555554,-0.11388888888888889,-3.6444444444444444,-0.11388888888888889
173,Furkan Korkmaz,23,62.638888888888886,1209.5,12.8,0.544,0.634,0.193,1.8,9.8,5.9,11.1,2.2,0.8,9.1,20.5,0.6833333333333332,1.7083333333333333,2.2777777777777777,0.092,-0.3416666666666666,0.22777777777777777,-0.11388888888888889,0.5694444444444444
174,Gabe Vincent,24,56.94444444444444,745.9722222222222,7.6,0.498,0.639,0.099,1.8,7.9,4.9,15.1,1.6,0.3,12.3,19.1,-0.45555555555555555,0.5694444444444444,0.22777777777777777,0.011000000000000001,-5.125,-1.025,-6.15,-0.6833333333333332
175,Gabriel Deck,25,11.38888888888889,241.44444444444443,16.1,0.5479999999999999,0.22399999999999998,0.32799999999999996,7.8,11.9,9.8,17.3,1.8,0.0,7.3,16.6,0.45555555555555555,0.11388888888888889,0.5694444444444444,0.12,0.0,-0.45555555555555555,-0.45555555555555555,0.11388888888888889
176,Garrett Temple,34,63.77777777777777,1740.2222222222222,8.2,0.525,0.525,0.131,2.1,9.4,5.8,10.5,1.4,1.7,12.6,13.1,0.22777777777777777,1.5944444444444443,1.8222222222222222,0.05,-3.758333333333333,0.3416666666666666,-3.5305555555555554,-0.45555555555555555
177,Garrison Mathews,24,72.88888888888889,1182.1666666666665,9.7,0.635,0.835,0.401,1.6,7.2,4.4,3.1,1.3,0.6,3.5,11.5,1.936111111111111,0.6833333333333332,2.619444444444444,0.10800000000000001,-1.936111111111111,-0.11388888888888889,-2.05,0.11388888888888889
178,Gary Clark,26,88.83333333333333,1489.6666666666665,4.7,0.2916666666666667,0.5473333333333333,0.050666666666666665,2.575,17.9,10.225,5.45,1.4,0.5,7.433333333333333,5.925,-0.5694444444444444,0.7972222222222222,0.22777777777777777,0.024,-21.980555555555554,-3.1888888888888887,-25.283333333333335,-1.1388888888888888
179,Gary Harris,26,88.83333333333333,2460.0,9.133333333333333,0.5133333333333333,0.413,0.224,2.0666666666666664,5.8999999999999995,3.9666666666666663,10.466666666666667,1.2666666666666668,1.0,8.799999999999999,16.900000000000002,0.4555555555555556,1.3666666666666665,1.7083333333333333,0.031,-9.794444444444444,-4.669444444444443,-14.577777777777778,-1.3666666666666665
180,Gary Payton II,28,11.38888888888889,45.55555555555556,29.2,0.847,0.308,0.308,5.4,23.6,14.6,4.1,7.0,2.2,6.3,16.8,0.22777777777777777,0.11388888888888889,0.3416666666666666,0.331,1.1388888888888888,9.338888888888887,10.477777777777776,0.11388888888888889
181,Gary Trent Jr.,22,132.11111111111111,4104.555555555556,11.933333333333332,0.5283333333333333,0.5343333333333334,0.13233333333333333,1.5,8.466666666666667,4.8999999999999995,6.566666666666667,1.5333333333333332,0.5333333333333333,4.8,21.3,2.2777777777777777,1.5944444444444443,3.8722222222222227,0.04,-2.5055555555555555,-5.694444444444445,-8.313888888888886,-0.34166666666666673
182,George Hill,34,68.33333333333333,1530.6666666666665,12.9,0.5903333333333333,0.3933333333333333,0.26233333333333336,2.6,7.266666666666666,4.933333333333334,15.833333333333334,1.6333333333333335,0.7000000000000001,12.866666666666667,15.866666666666665,1.9361111111111113,1.366666666666667,3.1888888888888887,0.09800000000000002,-3.872222222222222,-0.6833333333333332,-4.669444444444443,0.34166666666666673
183,Georges Niang,27,82.0,1314.2777777777778,11.4,0.602,0.721,0.057,2.7,13.0,8.1,7.3,1.1,0.6,10.9,17.4,1.3666666666666665,1.5944444444444443,2.9611111111111112,0.10800000000000001,-0.45555555555555555,0.11388888888888889,-0.3416666666666666,0.5694444444444444
184,Giannis Antetokounmpo,26,69.47222222222221,2292.583333333333,29.2,0.633,0.201,0.528,5.3,28.9,17.5,28.7,1.7,3.2,13.2,32.5,7.858333333333333,3.758333333333333,11.616666666666665,0.244,7.061111111111111,3.1888888888888887,10.25,6.377777777777777
185,Glenn Robinson III,27,26.194444444444443,420.25,9.0,0.5539999999999999,0.444,0.23199999999999998,3.3,10.4,6.8,7.0,0.5,0.7,9.2,14.0,0.3416666666666666,0.0,0.3416666666666666,0.033,-2.1638888888888888,-2.5055555555555555,-4.555555555555555,-0.22777777777777777
186,Goga Bitadze,21,51.25,638.9166666666666,16.3,0.523,0.40700000000000003,0.314,11.7,17.3,14.5,8.9,0.8,8.7,7.1,18.1,0.7972222222222222,0.9111111111111111,1.7083333333333333,0.129,-2.2777777777777777,1.1388888888888888,-1.1388888888888888,0.11388888888888889
187,Goran Dragić,34,56.94444444444444,1522.6944444444443,13.0,0.552,0.44,0.22,2.2,12.1,7.2,25.9,1.2,0.6,16.2,24.5,0.22777777777777777,1.3666666666666665,1.4805555555555556,0.048,-1.2527777777777778,-1.4805555555555556,-2.619444444444444,-0.11388888888888889
188,Gordon Hayward,30,50.11111111111111,1703.7777777777776,17.6,0.584,0.312,0.281,2.6,16.3,9.3,19.5,1.7,0.9,11.0,23.9,2.5055555555555555,1.5944444444444443,3.9861111111111107,0.114,1.8222222222222222,-0.11388888888888889,1.8222222222222222,1.5944444444444443
189,Gorgui Dieng,31,86.55555555555556,1257.3333333333333,19.133333333333333,0.6666666666666666,0.4243333333333334,0.415,7.466666666666666,19.233333333333334,13.266666666666666,12.533333333333333,2.3000000000000003,2.3000000000000003,14.1,17.53333333333333,2.9611111111111112,1.822222222222222,4.897222222222222,0.18333333333333335,6.377777777777777,5.238888888888888,11.616666666666665,1.5944444444444443
190,Grant Riller,23,7.972222222222221,30.75,23.6,0.75,0.33299999999999996,0.0,0.0,4.1,2.0,20.9,1.8,0.0,7.7,20.7,0.11388888888888889,0.0,0.11388888888888889,0.177,5.238888888888888,0.5694444444444444,5.808333333333333,0.0
191,Grant Williams,22,71.75,1296.0555555555554,7.5,0.546,0.522,0.20600000000000002,4.7,12.8,8.7,7.4,1.4,2.0,17.2,12.3,0.11388888888888889,1.1388888888888888,1.2527777777777778,0.046,-4.555555555555555,0.3416666666666666,-4.213888888888889,-0.5694444444444444
192,Grayson Allen,25,56.94444444444444,1433.861111111111,12.8,0.586,0.662,0.22,1.6,12.0,6.7,11.5,1.7,0.6,9.6,16.8,1.7083333333333333,1.3666666666666665,3.075,0.10099999999999999,-0.22777777777777777,0.11388888888888889,-0.22777777777777777,0.6833333333333332
193,Greg Whittington,27,4.555555555555555,13.666666666666666,-10.2,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,-0.11388888888888889,0.0,-0.11388888888888889,-0.259,-12.983333333333333,-6.491666666666666,-19.58888888888889,0.0
194,Hamidou Diallo,22,118.44444444444444,2792.5555555555557,14.133333333333333,0.5419999999999999,0.18299999999999997,0.421,5.1000000000000005,19.033333333333335,12.0,12.666666666666666,1.5333333333333332,1.7666666666666666,11.933333333333332,22.100000000000005,0.7972222222222222,2.9611111111111112,3.6444444444444444,0.06233333333333333,-7.630555555555556,-0.11388888888888898,-7.744444444444445,0.0
195,Harrison Barnes,28,66.05555555555556,2393.9444444444443,15.4,0.626,0.39899999999999997,0.366,3.3,17.2,10.2,13.0,1.0,0.4,11.1,17.2,4.555555555555555,0.5694444444444444,5.125,0.10300000000000001,1.7083333333333333,-1.4805555555555556,0.22777777777777777,1.2527777777777778
196,Harry Giles,22,43.27777777777778,396.3333333333333,12.4,0.496,0.237,0.278,9.3,32.2,20.4,11.3,1.1,3.3,15.5,15.9,0.11388888888888889,0.45555555555555555,0.5694444444444444,0.069,-3.6444444444444444,0.22777777777777777,-3.3027777777777776,-0.11388888888888889
197,Hassan Whiteside,31,41.0,621.8333333333333,19.2,0.5660000000000001,0.004,0.353,12.2,31.8,21.9,5.6,0.8,7.1,13.4,23.5,0.3416666666666666,0.6833333333333332,1.025,0.081,-2.05,-0.45555555555555555,-2.5055555555555555,0.0
198,Henry Ellenson,24,2.2777777777777777,43.27777777777778,12.8,0.47600000000000003,0.643,0.28600000000000003,8.4,27.0,17.4,18.9,0.0,0.0,0.0,17.9,0.11388888888888889,0.0,0.11388888888888889,0.127,-1.936111111111111,-0.11388888888888889,-2.05,0.0
199,Ignas Brazdeikis,22,29.61111111111111,567.1666666666666,4.725,0.3925,0.253,0.58025,6.125,17.8,11.950000000000001,9.65,0.4,0.575,14.525,17.400000000000002,-0.22777777777777777,0.22777777777777777,0.11388888888888889,-0.062000000000000006,-27.44722222222222,-13.097222222222221,-40.54444444444444,-0.45555555555555555
200,Iman Shumpert,30,2.2777777777777777,12.527777777777777,-0.4,0.25,0.75,0.0,10.6,0.0,5.0,0.0,4.4,0.0,20.0,19.8,-0.11388888888888889,0.0,0.0,-0.212,-11.844444444444445,-2.5055555555555555,-14.35,0.0
201,Immanuel Quickley,21,72.88888888888889,1415.638888888889,15.8,0.557,0.522,0.3,2.2,9.7,6.0,16.2,1.2,0.9,8.1,25.6,2.05,1.5944444444444443,3.6444444444444444,0.125,1.5944444444444443,-0.5694444444444444,1.025,1.025
202,Isaac Bonga,21,45.55555555555556,492.0,4.0,0.461,0.58,0.099,4.4,11.7,8.1,6.5,1.2,1.7,20.7,10.2,-0.45555555555555555,0.45555555555555555,0.0,-0.001,-6.605555555555555,0.0,-6.605555555555555,-0.45555555555555555
203,Isaac Okoro,20,76.30555555555556,2474.8055555555557,7.9,0.514,0.38299999999999995,0.281,3.4,7.3,5.3,8.6,1.4,1.0,12.0,14.3,-0.11388888888888889,1.1388888888888888,1.025,0.02,-4.783333333333333,-1.025,-5.808333333333333,-1.936111111111111
204,Isaiah Hartenstein,22,104.77777777777777,1273.2777777777778,17.900000000000002,0.582,0.03366666666666667,0.4166666666666667,13.066666666666668,23.599999999999998,18.2,15.200000000000001,1.7,6.533333333333334,17.900000000000002,19.166666666666668,1.5944444444444443,2.05,3.644444444444444,0.13333333333333333,-8.313888888888886,5.011111111111111,-3.302777777777778,0.45555555555555555
205,Isaiah Joe,21,46.69444444444444,436.1944444444444,9.5,0.5329999999999999,0.797,0.18,1.8,8.5,5.2,7.2,1.5,0.9,7.1,17.4,0.22777777777777777,0.45555555555555555,0.6833333333333332,0.078,-2.2777777777777777,-1.1388888888888888,-3.4166666666666665,-0.11388888888888889
206,Isaiah Roby,22,69.47222222222221,1622.9166666666665,11.9,0.555,0.254,0.273,6.4,18.6,12.4,11.4,1.7,2.3,19.0,17.7,-0.3416666666666666,1.7083333333333333,1.4805555555555556,0.043,-4.213888888888889,0.45555555555555555,-3.758333333333333,-0.5694444444444444
207,Isaiah Stewart,19,77.44444444444444,1657.0833333333333,16.4,0.597,0.154,0.225,12.0,22.7,17.3,6.3,1.3,5.2,13.0,15.5,2.1638888888888888,2.3916666666666666,4.555555555555555,0.132,-1.8222222222222222,0.5694444444444444,-1.2527777777777778,0.3416666666666666
208,Isaiah Thomas,31,3.4166666666666665,54.666666666666664,2.4,0.41200000000000003,0.444,0.07400000000000001,2.3,6.8,4.5,15.1,1.0,0.0,17.7,29.7,-0.22777777777777777,0.0,-0.22777777777777777,-0.179,-8.883333333333333,-5.9222222222222225,-14.919444444444443,-0.11388888888888889
209,Ish Smith,32,50.11111111111111,1052.3333333333333,11.6,0.473,0.165,0.111,2.5,14.6,8.6,24.7,1.6,1.2,11.6,15.8,0.22777777777777777,1.025,1.2527777777777778,0.055999999999999994,-2.3916666666666666,0.5694444444444444,-1.7083333333333333,0.11388888888888889
210,Ivica Zubac,23,82.0,1832.4722222222222,19.1,0.693,0.01,0.434,13.6,22.4,18.1,7.9,0.7,3.4,14.7,15.1,5.466666666666666,2.3916666666666666,7.858333333333333,0.20600000000000002,0.6833333333333332,0.45555555555555555,1.1388888888888888,1.3666666666666665
211,J.J. Redick,36,100.22222222222221,1646.8333333333333,8.9,0.5516666666666666,0.6793333333333335,0.16966666666666666,0.6666666666666666,8.799999999999999,4.733333333333333,9.866666666666665,0.6999999999999998,0.4333333333333333,12.4,19.366666666666667,0.9111111111111111,0.6833333333333332,1.5944444444444443,0.026333333333333334,-6.377777777777777,-7.630555555555555,-14.008333333333333,-0.5694444444444444
212,Ja Morant,21,71.75,2338.1388888888887,16.7,0.537,0.252,0.389,3.0,10.1,6.5,33.5,1.3,0.6,15.3,27.2,1.8222222222222222,1.8222222222222222,3.6444444444444444,0.07400000000000001,1.4805555555555556,-1.8222222222222222,-0.45555555555555555,0.9111111111111111
213,JaKarr Sampson,27,33.02777777777778,359.88888888888886,10.9,0.5329999999999999,0.133,0.257,9.3,17.1,13.2,1.8,0.3,3.6,10.7,19.0,0.0,0.3416666666666666,0.3416666666666666,0.044000000000000004,-5.9222222222222225,-2.619444444444444,-8.541666666666666,-0.45555555555555555
214,JaMychal Green,30,66.05555555555556,1275.5555555555554,13.6,0.59,0.529,0.152,8.6,19.4,14.0,6.4,1.1,1.9,11.7,17.6,1.5944444444444443,1.3666666666666665,2.9611111111111112,0.11,-0.5694444444444444,-1.1388888888888888,-1.7083333333333333,0.11388888888888889
215,JaVale McGee,33,104.77777777777777,1544.3333333333333,16.099999999999998,0.531,0.07933333333333334,0.22433333333333336,13.1,27.833333333333332,20.366666666666667,8.633333333333335,1.2666666666666666,7.3999999999999995,16.400000000000002,23.433333333333334,-0.22777777777777777,2.5055555555555555,2.2777777777777777,0.064,-13.666666666666666,1.936111111111111,-11.616666666666665,-0.22777777777777777
216,Jabari Parker,25,29.61111111111111,375.8333333333333,12.1,0.5866666666666668,0.18366666666666667,0.169,6.0,21.53333333333333,13.666666666666666,8.566666666666668,0.2333333333333333,2.866666666666667,18.533333333333335,17.766666666666666,0.34166666666666673,0.22777777777777777,0.6833333333333332,0.04566666666666667,-9.338888888888887,-1.3666666666666665,-10.591666666666667,0.11388888888888889
217,Jaden McDaniels,20,71.75,1720.861111111111,8.9,0.552,0.54,0.12300000000000001,3.6,13.4,8.3,6.4,1.1,3.4,10.8,12.0,0.5694444444444444,1.025,1.5944444444444443,0.046,-3.758333333333333,-0.22777777777777777,-3.9861111111111107,-0.6833333333333332
218,Jae Crowder,30,68.33333333333333,1876.888888888889,11.8,0.574,0.772,0.152,2.2,16.9,9.7,10.0,1.4,1.5,9.5,15.7,1.5944444444444443,2.1638888888888888,3.758333333333333,0.09699999999999999,0.3416666666666666,0.9111111111111111,1.2527777777777778,1.4805555555555556
219,Jae'Sean Tate,25,79.72222222222221,2326.75,13.8,0.5760000000000001,0.312,0.235,6.6,13.2,9.8,13.2,2.0,1.6,12.4,16.4,2.5055555555555555,1.8222222222222222,4.3277777777777775,0.08800000000000001,-1.8222222222222222,0.3416666666666666,-1.5944444444444443,0.3416666666666666
220,Jahlil Okafor,25,30.75,395.1944444444444,13.1,0.644,0.08800000000000001,0.235,7.3,13.9,10.6,6.1,0.8,1.3,15.7,16.8,0.3416666666666666,0.3416666666666666,0.6833333333333332,0.08199999999999999,-2.8472222222222223,-0.7972222222222222,-3.6444444444444444,-0.11388888888888889
221,Jahmi'us Ramsey,19,14.805555555555555,107.05555555555556,10.5,0.498,0.5,0.132,2.3,9.6,5.9,8.8,2.0,0.9,6.9,19.8,0.0,0.0,0.0,0.012,-3.5305555555555554,-1.5944444444444443,-5.125,-0.11388888888888889
222,Jake Layman,26,51.25,714.0833333333333,11.4,0.5770000000000001,0.424,0.201,2.2,9.7,5.8,6.4,2.2,2.6,11.5,15.1,0.22777777777777777,0.5694444444444444,0.7972222222222222,0.051,-2.5055555555555555,0.22777777777777777,-2.3916666666666666,0.0
223,Jakob Poeltl,25,78.58333333333333,2101.25,17.5,0.612,0.0,0.28800000000000003,12.4,19.3,15.8,10.1,1.2,5.7,14.6,13.4,3.6444444444444444,2.8472222222222223,6.491666666666666,0.14800000000000002,-0.5694444444444444,1.3666666666666665,0.9111111111111111,1.4805555555555556
224,Jalen Brunson,24,77.44444444444444,1932.6944444444443,17.1,0.618,0.319,0.24100000000000002,1.8,13.1,7.5,21.3,1.0,0.1,10.3,20.2,4.441666666666666,1.2527777777777778,5.808333333333333,0.14300000000000002,1.7083333333333333,-0.6833333333333332,1.025,1.3666666666666665
225,Jalen Harris,22,14.805555555555555,195.88888888888889,15.2,0.632,0.5,0.125,1.9,9.9,5.8,16.0,2.3,0.0,15.6,22.6,0.11388888888888889,0.11388888888888889,0.3416666666666666,0.079,0.5694444444444444,-0.3416666666666666,0.3416666666666666,0.11388888888888889
226,Jalen Lecque,20,4.555555555555555,13.666666666666666,4.7,0.242,0.111,0.33299999999999996,18.2,27.0,22.6,20.6,0.0,0.0,0.0,36.6,-0.11388888888888889,0.0,-0.11388888888888889,-0.23199999999999998,-7.516666666666666,-7.175,-14.805555555555555,0.0
227,Jalen McDaniels,23,53.52777777777778,1029.5555555555554,11.4,0.5539999999999999,0.37,0.225,5.3,15.1,10.1,8.6,1.5,2.1,12.6,17.0,0.3416666666666666,1.025,1.3666666666666665,0.062,-3.1888888888888887,-0.45555555555555555,-3.6444444444444444,-0.3416666666666666
228,Jalen Smith,20,30.75,177.66666666666666,8.4,0.499,0.34,0.14,5.2,21.4,13.4,3.4,0.3,2.9,11.7,17.1,-0.11388888888888889,0.22777777777777777,0.11388888888888889,0.022000000000000002,-5.466666666666666,-1.4805555555555556,-6.947222222222221,-0.22777777777777777
229,Jamal Murray,23,54.666666666666664,1940.6666666666665,18.3,0.5920000000000001,0.39899999999999997,0.193,2.5,10.4,6.5,20.3,1.9,0.7,11.2,24.8,3.5305555555555554,1.7083333333333333,5.238888888888888,0.129,3.075,-0.7972222222222222,2.2777777777777777,1.936111111111111
230,James Ennis III,30,46.69444444444444,1122.9444444444443,12.5,0.613,0.428,0.358,4.4,13.4,8.7,9.3,1.6,0.6,11.3,13.9,1.4805555555555556,0.7972222222222222,2.2777777777777777,0.09699999999999999,-2.1638888888888888,-0.3416666666666666,-2.5055555555555555,-0.11388888888888889
231,James Harden,31,100.22222222222221,3664.9444444444443,23.96666666666667,0.6166666666666666,0.47500000000000003,0.441,2.3000000000000003,18.833333333333336,10.766666666666666,45.03333333333333,1.4666666666666668,1.8,16.96666666666667,28.5,12.072222222222221,3.872222222222222,15.944444444444443,0.19533333333333333,20.61388888888889,2.05,22.663888888888888,8.427777777777777
232,James Johnson,33,116.16666666666666,2375.722222222222,11.4,0.5113333333333333,0.37033333333333335,0.22999999999999998,3.3666666666666667,15.133333333333333,9.3,12.933333333333332,1.9666666666666668,3.766666666666667,13.299999999999999,17.099999999999998,-0.22777777777777777,2.8472222222222223,2.733333333333333,0.05566666666666667,-9.11111111111111,5.125,-3.8722222222222227,0.45555555555555555
233,James Nunnally,30,10.25,54.666666666666664,8.3,0.54,0.9229999999999999,0.154,4.5,15.8,10.2,8.1,0.0,0.0,12.6,13.9,0.0,0.0,0.0,0.031,-1.025,-2.05,-3.075,0.0
234,James Wiseman,19,44.416666666666664,952.1111111111111,13.1,0.552,0.10300000000000001,0.23399999999999999,7.1,21.5,14.4,4.9,0.6,3.8,12.9,23.8,-0.45555555555555555,1.3666666666666665,0.7972222222222222,0.042,-4.555555555555555,-1.1388888888888888,-5.694444444444445,-0.6833333333333332
235,Jared Dudley,35,13.666666666666666,92.25,4.4,0.33299999999999996,0.667,0.0,5.6,23.5,14.6,7.6,0.6,1.1,18.2,5.9,0.0,0.11388888888888889,0.11388888888888889,0.053,-5.011111111111111,1.025,-3.9861111111111107,0.0
236,Jared Harper,23,9.11111111111111,18.22222222222222,-10.8,0.26,0.25,1.0,0.0,13.4,6.8,7.7,0.0,0.0,34.2,24.4,-0.11388888888888889,0.0,-0.11388888888888889,-0.365,-18.905555555555555,-6.263888888888888,-25.169444444444444,-0.11388888888888889
